image_path,true_label,pred_label,confidence
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (749).JPG,Blight,Blight,0.635901927947998
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (75).jpg,Blight,Common_Rust,0.7872492671012878
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (755).JPG,Blight,Blight,0.5014742612838745
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (759).JPG,Blight,Blight,0.6144617795944214
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (76).jpg,Blight,Common_Rust,0.4017574191093445
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (762).JPG,Blight,Blight,0.6835491061210632
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (764).JPG,Blight,Gray_Leaf_Spot,0.6419185400009155
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (771).JPG,Blight,Blight,0.7632840275764465
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (776).JPG,Blight,Blight,0.642353355884552
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (777).JPG,Blight,Blight,0.6007367968559265
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (781).JPG,Blight,Gray_Leaf_Spot,0.6072613596916199
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (786).JPG,Blight,Blight,0.7170026898384094
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (792).JPG,Blight,Blight,0.7972015738487244
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (794).JPG,Blight,Blight,0.7704899311065674
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (795).JPG,Blight,Blight,0.7481483817100525
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (796).JPG,Blight,Blight,0.49959519505500793
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (799).JPG,Blight,Blight,0.6238186359405518
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (80).jpg,Blight,Blight,0.7080105543136597
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (802).JPG,Blight,Blight,0.7970317602157593
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (808).JPG,Blight,Gray_Leaf_Spot,0.5827239751815796
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (811).JPG,Blight,Blight,0.6951635479927063
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (813).JPG,Blight,Blight,0.5663651823997498
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (816).JPG,Blight,Gray_Leaf_Spot,0.7141320705413818
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (82).jpg,Blight,Blight,0.6671886444091797
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (824).JPG,Blight,Blight,0.6952600479125977
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (829).JPG,Blight,Gray_Leaf_Spot,0.6919624209403992
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (83).jpg,Blight,Gray_Leaf_Spot,0.39770010113716125
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (833).JPG,Blight,Blight,0.5819091796875
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (838).JPG,Blight,Blight,0.7952843904495239
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (839).JPG,Blight,Blight,0.6387466192245483
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (840).JPG,Blight,Blight,0.7813860177993774
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (846).jpg,Blight,Healthy,0.46103435754776
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (848).JPG,Blight,Blight,0.5662318468093872
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (854).JPG,Blight,Blight,0.554401695728302
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (861).JPG,Blight,Blight,0.5087476372718811
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (868).JPG,Blight,Gray_Leaf_Spot,0.5309090614318848
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (87).jpg,Blight,Common_Rust,0.48172706365585327
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (871).JPG,Blight,Blight,0.6007256507873535
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (872).JPG,Blight,Blight,0.6714161038398743
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (873).JPG,Blight,Gray_Leaf_Spot,0.43193456530570984
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (875).JPG,Blight,Blight,0.7357956767082214
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (876).jpg,Blight,Blight,0.7979781627655029
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (881).JPG,Blight,Blight,0.7782283425331116
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (883).JPG,Blight,Blight,0.726368248462677
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (884).JPG,Blight,Blight,0.6581140756607056
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (887).JPG,Blight,Blight,0.6757161617279053
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (89).jpg,Blight,Blight,0.7155703902244568
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (896).JPG,Blight,Blight,0.6524251103401184
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (90).jpg,Blight,Blight,0.6703406572341919
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (900).JPG,Blight,Blight,0.5540021061897278
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (904).JPG,Blight,Blight,0.7288060188293457
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (909).jpg,Blight,Gray_Leaf_Spot,0.5204725861549377
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (917).JPG,Blight,Gray_Leaf_Spot,0.5262595415115356
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (918).JPG,Blight,Blight,0.7431803941726685
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (920).JPG,Blight,Gray_Leaf_Spot,0.5020981431007385
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (925).JPG,Blight,Blight,0.6962983012199402
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (927).JPG,Blight,Gray_Leaf_Spot,0.579750657081604
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (932).JPG,Blight,Blight,0.786535382270813
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (933).jpg,Blight,Blight,0.7953270077705383
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (935).JPG,Blight,Blight,0.6274082064628601
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (94).jpg,Blight,Blight,0.5288362503051758
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (943).JPG,Blight,Blight,0.5013740062713623
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (95).jpg,Blight,Blight,0.5947205424308777
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (959).jpg,Blight,Blight,0.7620677351951599
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (96).jpg,Blight,Blight,0.6873041987419128
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (963).JPG,Blight,Blight,0.5630751252174377
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (968).jpg,Blight,Blight,0.791982114315033
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (97).jpg,Blight,Blight,0.6744357943534851
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (972).JPG,Blight,Blight,0.653843104839325
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (976).JPG,Blight,Blight,0.7949566841125488
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (983).jpg,Blight,Blight,0.7386228442192078
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (984).JPG,Blight,Blight,0.7262152433395386
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (989).JPG,Blight,Gray_Leaf_Spot,0.4997371733188629
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (99).jpg,Blight,Blight,0.3514678180217743
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (994).JPG,Blight,Gray_Leaf_Spot,0.7568576335906982
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (996).JPG,Blight,Blight,0.7878804206848145
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (997).JPG,Blight,Blight,0.7749831080436707
/home/23ucs747/mini-project-sem5/dataset_split/train/Blight/Corn_Blight (999).JPG,Blight,Gray_Leaf_Spot,0.5284910798072815
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (10).jpg,Common_Rust,Common_Rust,0.5070937871932983
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (1120).JPG,Common_Rust,Common_Rust,0.4831975996494293
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (1263).JPG,Common_Rust,Common_Rust,0.6264693140983582
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (1264).jpg,Common_Rust,Blight,0.6620922088623047
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (1266).jpg,Common_Rust,Common_Rust,0.7499039173126221
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (1267).jpg,Common_Rust,Blight,0.49108776450157166
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (1268).jpg,Common_Rust,Common_Rust,0.6631456613540649
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (1271).jpg,Common_Rust,Common_Rust,0.735022783279419
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (1272).jpg,Common_Rust,Common_Rust,0.739988386631012
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (1276).jpg,Common_Rust,Common_Rust,0.7798857092857361
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (1279).jpg,Common_Rust,Blight,0.46524637937545776
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (1282).jpg,Common_Rust,Common_Rust,0.5476652383804321
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (1283).jpg,Common_Rust,Common_Rust,0.6681378483772278
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (1284).jpg,Common_Rust,Gray_Leaf_Spot,0.7131858468055725
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (1285).jpg,Common_Rust,Common_Rust,0.6577281355857849
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (1286).jpg,Common_Rust,Common_Rust,0.7701060175895691
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (1287).jpg,Common_Rust,Common_Rust,0.5877712368965149
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (1290).jpg,Common_Rust,Common_Rust,0.6692326664924622
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (1294).jpg,Common_Rust,Healthy,0.33981066942214966
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (1295).jpg,Common_Rust,Common_Rust,0.6288121342658997
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (1296).jpg,Common_Rust,Common_Rust,0.7928805947303772
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (1298).jpg,Common_Rust,Common_Rust,0.6711483597755432
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (13).jpg,Common_Rust,Common_Rust,0.5830361843109131
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (1300).jpg,Common_Rust,Common_Rust,0.6552311182022095
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (1301).jpg,Common_Rust,Common_Rust,0.5247394442558289
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (1302).jpg,Common_Rust,Blight,0.7171947360038757
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (1303).jpg,Common_Rust,Common_Rust,0.7595430612564087
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (1304).jpg,Common_Rust,Common_Rust,0.5205023288726807
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (132).JPG,Common_Rust,Common_Rust,0.6889705657958984
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (14).jpg,Common_Rust,Blight,0.6339918375015259
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (15).jpg,Common_Rust,Common_Rust,0.6885092854499817
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (16).jpg,Common_Rust,Blight,0.49094855785369873
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (166).JPG,Common_Rust,Common_Rust,0.7497007250785828
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (17).jpg,Common_Rust,Common_Rust,0.4645169675350189
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (183).JPG,Common_Rust,Blight,0.4023944139480591
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (19).jpg,Common_Rust,Common_Rust,0.740953803062439
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (23).jpg,Common_Rust,Common_Rust,0.6771681904792786
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (235).JPG,Common_Rust,Common_Rust,0.7035130858421326
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (24).jpg,Common_Rust,Common_Rust,0.7530838251113892
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (27).jpg,Common_Rust,Common_Rust,0.6932184100151062
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (29).jpg,Common_Rust,Common_Rust,0.49043211340904236
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (3).jpg,Common_Rust,Common_Rust,0.7044011950492859
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (30).jpg,Common_Rust,Gray_Leaf_Spot,0.45653003454208374
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (31).jpg,Common_Rust,Common_Rust,0.7276338338851929
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (32).jpg,Common_Rust,Blight,0.5375400185585022
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (33).jpg,Common_Rust,Common_Rust,0.7846982479095459
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (332).JPG,Common_Rust,Common_Rust,0.3874239921569824
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (335).JPG,Common_Rust,Common_Rust,0.5474544167518616
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (34).jpg,Common_Rust,Blight,0.76398104429245
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (350).JPG,Common_Rust,Common_Rust,0.710484504699707
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (36).jpg,Common_Rust,Common_Rust,0.5904366970062256
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (38).jpg,Common_Rust,Blight,0.43252643942832947
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (381).JPG,Common_Rust,Common_Rust,0.742520809173584
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (39).jpg,Common_Rust,Blight,0.5135616660118103
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (40).jpg,Common_Rust,Common_Rust,0.6975733637809753
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (41).jpg,Common_Rust,Blight,0.5323571562767029
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (42).jpg,Common_Rust,Common_Rust,0.6266718506813049
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (45).jpg,Common_Rust,Common_Rust,0.7918439507484436
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (46).jpg,Common_Rust,Blight,0.3834863305091858
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (5).jpg,Common_Rust,Common_Rust,0.662171483039856
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (515).JPG,Common_Rust,Common_Rust,0.6918073296546936
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (52).jpg,Common_Rust,Common_Rust,0.7926034927368164
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (520).JPG,Common_Rust,Common_Rust,0.6902624368667603
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (54).jpg,Common_Rust,Blight,0.4916430115699768
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (55).jpg,Common_Rust,Blight,0.5618792176246643
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (56).jpg,Common_Rust,Healthy,0.41328200697898865
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (57).jpg,Common_Rust,Common_Rust,0.6508204340934753
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (6).jpg,Common_Rust,Common_Rust,0.6870911717414856
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (60).jpg,Common_Rust,Common_Rust,0.4714573323726654
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (603).JPG,Common_Rust,Common_Rust,0.5687697529792786
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (614).JPG,Common_Rust,Common_Rust,0.7977193593978882
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (66).jpg,Common_Rust,Common_Rust,0.7756661176681519
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (67).jpg,Common_Rust,Common_Rust,0.4776713252067566
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (68).jpg,Common_Rust,Common_Rust,0.6935250163078308
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (69).jpg,Common_Rust,Blight,0.7869188189506531
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (70).jpg,Common_Rust,Gray_Leaf_Spot,0.5063194036483765
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (706).JPG,Common_Rust,Common_Rust,0.6733843684196472
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (71).jpg,Common_Rust,Common_Rust,0.6299154162406921
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (86).JPG,Common_Rust,Common_Rust,0.7447988986968994
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (87).JPG,Common_Rust,Common_Rust,0.6404061913490295
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (879).JPG,Common_Rust,Common_Rust,0.7329291105270386
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (9).jpg,Common_Rust,Common_Rust,0.7281570434570312
/home/23ucs747/mini-project-sem5/dataset_split/train/Common_Rust/Corn_Common_Rust (982).JPG,Common_Rust,Common_Rust,0.7774311900138855
/home/23ucs747/mini-project-sem5/dataset_split/train/Gray_Leaf_Spot/Corn_Gray_Spot (1).jpg,Gray_Leaf_Spot,Gray_Leaf_Spot,0.30519428849220276
/home/23ucs747/mini-project-sem5/dataset_split/train/Gray_Leaf_Spot/Corn_Gray_Spot (10).jpg,Gray_Leaf_Spot,Common_Rust,0.5435126423835754
/home/23ucs747/mini-project-sem5/dataset_split/train/Gray_Leaf_Spot/Corn_Gray_Spot (102).JPG,Gray_Leaf_Spot,Gray_Leaf_Spot,0.5523892641067505
/home/23ucs747/mini-project-sem5/dataset_split/train/Gray_Leaf_Spot/Corn_Gray_Spot (106).JPG,Gray_Leaf_Spot,Gray_Leaf_Spot,0.560002863407135
/home/23ucs747/mini-project-sem5/dataset_split/train/Gray_Leaf_Spot/Corn_Gray_Spot (109).JPG,Gray_Leaf_Spot,Blight,0.6189622282981873
/home/23ucs747/mini-project-sem5/dataset_split/train/Gray_Leaf_Spot/Corn_Gray_Spot (11).jpg,Gray_Leaf_Spot,Gray_Leaf_Spot,0.39645805954933167
/home/23ucs747/mini-project-sem5/dataset_split/train/Gray_Leaf_Spot/Corn_Gray_Spot (110).JPG,Gray_Leaf_Spot,Gray_Leaf_Spot,0.6783966422080994
/home/23ucs747/mini-project-sem5/dataset_split/train/Gray_Leaf_Spot/Corn_Gray_Spot (111).JPG,Gray_Leaf_Spot,Blight,0.6415655612945557
/home/23ucs747/mini-project-sem5/dataset_split/train/Gray_Leaf_Spot/Corn_Gray_Spot (118).JPG,Gray_Leaf_Spot,Gray_Leaf_Spot,0.6622030735015869
/home/23ucs747/mini-project-sem5/dataset_split/train/Gray_Leaf_Spot/Corn_Gray_Spot (120).JPG,Gray_Leaf_Spot,Gray_Leaf_Spot,0.6915944814682007
/home/23ucs747/mini-project-sem5/dataset_split/train/Gray_Leaf_Spot/Corn_Gray_Spot (122).JPG,Gray_Leaf_Spot,Gray_Leaf_Spot,0.7862547636032104
/home/23ucs747/mini-project-sem5/dataset_split/train/Gray_Leaf_Spot/Corn_Gray_Spot (129).JPG,Gray_Leaf_Spot,Blight,0.5589669346809387
/home/23ucs747/mini-project-sem5/dataset_split/train/Gray_Leaf_Spot/Corn_Gray_Spot (13).jpg,Gray_Leaf_Spot,Gray_Leaf_Spot,0.493336021900177
/home/23ucs747/mini-project-sem5/dataset_split/train/Gray_Leaf_Spot/Corn_Gray_Spot (132).jpg,Gray_Leaf_Spot,Blight,0.5392240285873413
/home/23ucs747/mini-project-sem5/dataset_split/train/Gray_Leaf_Spot/Corn_Gray_Spot (137).JPG,Gray_Leaf_Spot,Gray_Leaf_Spot,0.6946904063224792
/home/23ucs747/mini-project-sem5/dataset_split/train/Gray_Leaf_Spot/Corn_Gray_Spot (14).jpg,Gray_Leaf_Spot,Blight,0.5429622530937195
/home/23ucs747/mini-project-sem5/dataset_split/train/Gray_Leaf_Spot/Corn_Gray_Spot (142).JPG,Gray_Leaf_Spot,Gray_Leaf_Spot,0.6759458184242249
/home/23ucs747/mini-project-sem5/dataset_split/train/Gray_Leaf_Spot/Corn_Gray_Spot (144).JPG,Gray_Leaf_Spot,Gray_Leaf_Spot,0.7023358345031738
/home/23ucs747/mini-project-sem5/dataset_split/train/Gray_Leaf_Spot/Corn_Gray_Spot (145).JPG,Gray_Leaf_Spot,Gray_Leaf_Spot,0.7844022512435913
/home/23ucs747/mini-project-sem5/dataset_split/train/Gray_Leaf_Spot/Corn_Gray_Spot (15).jpg,Gray_Leaf_Spot,Blight,0.6138454675674438
/home/23ucs747/mini-project-sem5/dataset_split/train/Gray_Leaf_Spot/Corn_Gray_Spot (150).JPG,Gray_Leaf_Spot,Common_Rust,0.45045456290245056
/home/23ucs747/mini-project-sem5/dataset_split/train/Gray_Leaf_Spot/Corn_Gray_Spot (156).JPG,Gray_Leaf_Spot,Gray_Leaf_Spot,0.5866223573684692
/home/23ucs747/mini-project-sem5/dataset_split/train/Gray_Leaf_Spot/Corn_Gray_Spot (158).JPG,Gray_Leaf_Spot,Gray_Leaf_Spot,0.5600453615188599
/home/23ucs747/mini-project-sem5/dataset_split/train/Gray_Leaf_Spot/Corn_Gray_Spot (16).jpg,Gray_Leaf_Spot,Gray_Leaf_Spot,0.5524730086326599
/home/23ucs747/mini-project-sem5/dataset_split/train/Gray_Leaf_Spot/Corn_Gray_Spot (160).JPG,Gray_Leaf_Spot,Blight,0.5060466527938843
/home/23ucs747/mini-project-sem5/dataset_split/train/Gray_Leaf_Spot/Corn_Gray_Spot (164).JPG,Gray_Leaf_Spot,Blight,0.7506496906280518
/home/23ucs747/mini-project-sem5/dataset_split/train/Gray_Leaf_Spot/Corn_Gray_Spot (171).JPG,Gray_Leaf_Spot,Gray_Leaf_Spot,0.6833903193473816
/home/23ucs747/mini-project-sem5/dataset_split/train/Gray_Leaf_Spot/Corn_Gray_Spot (172).JPG,Gray_Leaf_Spot,Gray_Leaf_Spot,0.7062665820121765
/home/23ucs747/mini-project-sem5/dataset_split/train/Gray_Leaf_Spot/Corn_Gray_Spot (177).JPG,Gray_Leaf_Spot,Gray_Leaf_Spot,0.784863293170929
/home/23ucs747/mini-project-sem5/dataset_split/train/Gray_Leaf_Spot/Corn_Gray_Spot (178).JPG,Gray_Leaf_Spot,Blight,0.6307691931724548
/home/23ucs747/mini-project-sem5/dataset_split/train/Gray_Leaf_Spot/Corn_Gray_Spot (18).jpg,Gray_Leaf_Spot,Gray_Leaf_Spot,0.4937520921230316
/home/23ucs747/mini-project-sem5/dataset_split/train/Gray_Leaf_Spot/Corn_Gray_Spot (180).JPG,Gray_Leaf_Spot,Gray_Leaf_Spot,0.7969329357147217
/home/23ucs747/mini-project-sem5/dataset_split/train/Gray_Leaf_Spot/Corn_Gray_Spot (181).JPG,Gray_Leaf_Spot,Gray_Leaf_Spot,0.6569243669509888
/home/23ucs747/mini-project-sem5/dataset_split/train/Gray_Leaf_Spot/Corn_Gray_Spot (184).JPG,Gray_Leaf_Spot,Gray_Leaf_Spot,0.6458579897880554
